Recording_ID,Species,Latitude,Longitude,Recordist,Date,Source,Month
126664,Pipilo maculatus,34.1689,-116.5651,Richard E. Webster,5/16/01,XC,5
118843,Pipilo maculatus,39.00331264,-123.0742778,Geoffrey A. Keller,5/21/01,ML,5
118869,Pipilo maculatus,35.51458984,-118.9450126,Geoffrey A. Keller,5/25/01,ML,5
143975,Pipilo maculatus,31.5052778,-110.6769444,Randolph Little,5/26/01,ML,5
65517561,Pipilo maculatus,31.494693,-110.684525,Gregory Budney,5/26/01,ML,5
119404,Pipilo maculatus,34.78429185,-115.0658611,Geoffrey A. Keller,5/29/01,ML,5
127024,Pipilo maculatus,32.7132,-117.242,Richard E. Webster,6/1/01,XC,6
126988,Pipilo maculatus,34.186,-116.9004,Richard E. Webster,6/3/01,XC,6
122677491,Pipilo maculatus,44.6567715,-123.2347155,Daniel Leger,7/16/01,ML,7
113410,Pipilo maculatus,29.2534,-103.2898,Jerome Fischer,5/7/02,XC,5
172176691,Pipilo maculatus,42.6715504,-99.6953273,Daniel Leger,5/17/02,ML,5
228177,Pipilo maculatus,19.16666667,-99.33333333,Peter Boesman,4/18/03,XC,4
291767,Pipilo maculatus,19.167,-99.333,Peter Boesman,4/18/03,ML,4
135754,Pipilo erythrophthalmus,40.7176667,-74.4585,Randolph Little,5/4/03,ML,5
187360,Pipilo erythrophthalmus,39.5141062,-75.1506472,Benjamin Clock,5/4/03,ML,5
135765,Pipilo erythrophthalmus,40.7176667,-74.4585,Randolph Little,5/5/03,ML,5
222443981,Pipilo maculatus,48.7179841,-122.7191761,Arch  McCallum,4/11/04,ML,4
146039,Pipilo erythrophthalmus,37.3333333,-91.475,Mark Robbins,5/25/04,ML,5
186520,Pipilo maculatus,39.619384,-120.269975,Nathan Pieplow,6/15/04,ML,6
121922,Pipilo maculatus,31.86323367,-110.4021668,Curtis Marantz,6/3/05,ML,6
121951,Pipilo maculatus,35.2525,-120.8869444,Curtis Marantz,6/6/05,ML,6
70070431,Pipilo maculatus,47.663868,-122.4215317,Darrell Peterson,4/6/06,ML,4
126676,Pipilo maculatus,34.186,-116.9004,Richard E. Webster,5/4/06,XC,5
169296851,Pipilo maculatus,40.2233529,-105.3014129,Nathan Pieplow,5/6/06,ML,5
72246,Pipilo maculatus,30.945,-115.558,Richard E Webster,5/11/06,XC,5
161713,Pipilo maculatus,23.6141713,-109.9279976,Marshall Iliff,5/22/06,ML,5
11574,Pipilo maculatus,29.1839,-108.1876,Todd Mark,7/16/06,XC,7
12585,Pipilo maculatus,37.622934,-108.752289,Andrew Spencer,4/14/07,XC,4
146781,Pipilo maculatus,29.24070027,-103.2965953,Mark Robbins,4/25/07,ML,4
170989711,Pipilo maculatus,39.9974935,-105.2927718,Nathan Pieplow,5/10/07,ML,5
13417,Pipilo erythrophthalmus,35.2176,-85.922,Chris Parrish,5/12/07,XC,5
133302,Pipilo erythrophthalmus,29.23775907,-82.62023657,Martha Fischer,5/12/07,ML,5
136264,Pipilo erythrophthalmus,29.0763333,-82.597,Martha Fischer,5/12/07,ML,5
14426,Pipilo maculatus,37.345,-108.28925,Andrew Spencer,5/27/07,XC,5
14231,Pipilo maculatus,37.3914,-122.1239,Chris Parrish,7/1/07,XC,7
14518,Pipilo maculatus,37.3842,-122.1467,Chris Parrish,7/2/07,XC,7
14844,Pipilo maculatus,40.00276,-105.28749,Andrew Spencer,7/20/07,XC,7
213439,Pipilo maculatus,24.8825,-100.2431,Oscar Ballesteors,8/11/07,XC,8
147093,Pipilo erythrophthalmus,36.9171667,-90.5698333,Mark Robbins,4/28/08,ML,4
83524,Pipilo erythrophthalmus,43.0484,-75.97103,Jelmer Poelstra,5/8/08,XC,5
112078,Pipilo maculatus,31.935,-109.276,Richard E Webster,5/14/08,XC,5
174744491,Pipilo maculatus,42.7673362,-103.9267159,Daniel Leger,5/19/08,ML,5
20764,Pipilo erythrophthalmus,35.5778,-83.4798,Chris Parrish,5/23/08,XC,5
31106,Pipilo erythrophthalmus,41.8778,-83.6853,Allen T. Chartier,5/23/08,XC,5
111826,Pipilo maculatus,31.853,-109.194,Richard E Webster,5/24/08,XC,5
67371971,Pipilo maculatus,39.5674136,-120.6497526,Nick  Roth,6/9/08,ML,6
31288,Pipilo erythrophthalmus,43.0501,-82.5928,Allen T. Chartier,6/15/08,XC,6
33779,Pipilo erythrophthalmus,42.329616,-72.662888,Andrew Spencer,6/20/08,XC,6
112127,Pipilo maculatus,31.872,-109.235,Richard E Webster,7/1/08,XC,7
21803,Pipilo maculatus,31.8848,-109.1756,Chris Parrish,7/11/08,XC,7
111827,Pipilo maculatus,31.877,-109.287,Richard E Webster,7/25/08,XC,7
203693411,Pipilo maculatus,16.7467,-92.6419,Josep del Hoyo,4/8/09,ML,4
52458,Pipilo erythrophthalmus,35.849,-84.151,Mike Nelson,4/12/09,XC,4
32580,Pipilo maculatus,19.359899,-99.29409,manuel Grosselet,4/14/09,XC,4
32581,Pipilo maculatus,19.359899,-99.29409,Manuel Grosselet,4/14/09,XC,4
254127781,Pipilo erythrophthalmus,34.0499847,-77.9176247,Rob Bierregaard,4/18/09,ML,4
219563,Pipilo erythrophthalmus,42.324417,-76.333649,Bob McGuire,4/25/09,ML,4
33778,Pipilo erythrophthalmus,36.0403,-93.3406,Andrew Spencer,4/26/09,XC,4
220757,Pipilo erythrophthalmus,42.277243,-76.0061417,Bob McGuire,5/5/09,ML,5
220761,Pipilo erythrophthalmus,42.4182926,-76.4325285,Bob McGuire,5/6/09,ML,5
219605,Pipilo erythrophthalmus,42.2774083,-76.6636598,Bob McGuire,5/12/09,ML,5
219620,Pipilo erythrophthalmus,42.57169,-76.7907515,Bob McGuire,5/15/09,ML,5
22259021,Pipilo erythrophthalmus,42.5895834,-75.5985332,Matthew Young,5/15/09,ML,5
112150,Pipilo maculatus,31.933,-109.264,Richard E Webster,5/19/09,XC,5
52461,Pipilo erythrophthalmus,35.8589,-84.0948,Mike Nelson,5/27/09,XC,5
35999,Pipilo erythrophthalmus,33.7417,-84.1903,Stuart Fisher,6/4/09,XC,6
219746,Pipilo erythrophthalmus,40.1172357,-81.9804568,Bob McGuire,6/4/09,ML,6
229532,Pipilo erythrophthalmus,42.347823,-76.163861,David McCartt,6/6/09,ML,6
229546,Pipilo erythrophthalmus,42.347823,-76.163861,David McCartt,6/10/09,ML,6
35907,Pipilo maculatus,47.6584,-121.9753,Tayler Brooks,6/14/09,XC,6
176218,Pipilo erythrophthalmus,39.0726508,-86.2634254,Geoffrey A. Keller,6/30/09,ML,6
176237,Pipilo erythrophthalmus,39.0940373,-86.3291073,Geoffrey A. Keller,7/2/09,ML,7
249333681,Pipilo erythrophthalmus,35.6804176,-82.2895377,Arch  McCallum,7/13/09,ML,7
224696,Pipilo erythrophthalmus,42.4282953,-76.3354862,Bob McGuire,7/21/09,ML,7
54426,Pipilo maculatus,37.1388,-103.0875,Mike Nelson,4/24/10,XC,4
59100,Pipilo erythrophthalmus,38.9259,-79.747,Tayler Brooks,5/2/10,XC,5
176325891,Pipilo erythrophthalmus,40.6990478,-96.6855294,Daniel Leger,5/5/10,ML,5
112153,Pipilo maculatus,31.90597135,-109.1543283,Richard E Webster,5/7/10,XC,5
140087,Pipilo erythrophthalmus,42.6686883,-76.3385761,Matthew D. Medler,5/12/10,ML,5
53188,Pipilo erythrophthalmus,35.322,-83.9939,Mike Nelson,5/26/10,XC,5
54843,Pipilo erythrophthalmus,31.101,-81.411,Stuart Fisher,5/29/10,XC,5
172118,Pipilo maculatus,37.2702778,-103.2797222,Mark Robbins,6/3/10,ML,6
122311611,Pipilo erythrophthalmus,40.4392518,-73.9869263,Linda L. Stehlik,6/3/10,ML,6
172129,Pipilo maculatus,37.18,-103.6183333,Mark Robbins,6/4/10,ML,6
168737411,Pipilo erythrophthalmus,38.5024,-78.443,Mark Oberle,6/16/10,ML,6
254690721,Pipilo erythrophthalmus,35.0622848,-83.2607889,Rob Bierregaard,6/16/10,ML,6
112121,Pipilo maculatus,31.872,-109.235,Richard E Webster,6/19/10,XC,6
71059,Pipilo maculatus,29.2501,-103.3095,Mary Beth Stowe,7/14/10,XC,7
66355,Pipilo maculatus,31.429,-110.288,Scott Olmstead,8/15/10,XC,8
75110,Pipilo maculatus,37.739,-109.409,Ryan P. O'Donnell,4/2/11,XC,4
175287241,Pipilo maculatus,37.7387361,-109.4066839,Ryan O'Donnell,4/2/11,ML,4
157587,Pipilo maculatus,48.4739,-123.3773,Ian Cruickshank,4/13/11,XC,4
159526811,Pipilo maculatus,37.9806886,-120.3732276,Stuart Fisher,4/15/11,ML,4
76885,Pipilo maculatus,37.977,-120.3728,Stuart Fisher,4/16/11,XC,4
76206,Pipilo maculatus,47.54,-122.097,Andrew Spencer,4/20/11,XC,4
122195631,Pipilo erythrophthalmus,40.4392518,-73.9869263,Linda L. Stehlik,4/24/11,ML,4
127567931,Pipilo erythrophthalmus,40.7460974,-80.0270426,Clark Teeman,5/2/11,ML,5
166615,Pipilo erythrophthalmus,34.7501,-85.1299,Robert Bethel,5/4/11,ML,5
77904,Pipilo maculatus,43.328,-112.035,Ryan P. O'Donnell,5/13/11,XC,5
187139091,Pipilo maculatus,43.310498,-112.014847,Ryan O'Donnell,5/13/11,ML,5
79109,Pipilo maculatus,37.101,-113.823,Ryan P. O'Donnell,5/21/11,XC,5
187168741,Pipilo maculatus,37.1039318,-113.8239813,Ryan O'Donnell,5/21/11,ML,5
78874,Pipilo erythrophthalmus,44.707,-93.329,Jonathon Jongsma,5/28/11,XC,5
166623,Pipilo erythrophthalmus,34.75217,-85.14972,Robert Bethel,6/6/11,ML,6
164532,Pipilo erythrophthalmus,41.3969176,-74.0216571,Martha Fischer,6/9/11,ML,6
81298,Pipilo erythrophthalmus,44.793,-92.962,Jonathon Jongsma,6/18/11,XC,6
164595,Pipilo erythrophthalmus,42.666186,-76.3318223,Jay McGowan,6/19/11,ML,6
245469931,Pipilo maculatus,44.0374447,-123.0578828,Arch  McCallum,6/24/11,ML,6
83418,Pipilo erythrophthalmus,44.6456,-78.207,David Geale,7/13/11,XC,7
161675,Pipilo maculatus,48.4899,-123.344,Ian Cruickshank,7/22/11,XC,7
189329,Pipilo maculatus,34.52745,-120.17749,Bob McGuire,4/6/12,ML,4
192409,Pipilo maculatus,38.0628,-122.8175,Bob McGuire,4/14/12,ML,4
103315,Pipilo maculatus,40.552,-105.144,Eric DeFonso,4/19/12,XC,4
192478,Pipilo maculatus,42.7376,-121.9815,Bob McGuire,4/20/12,ML,4
211878431,Pipilo maculatus,34.375781,-118.4442902,Ed Thomas,4/21/12,ML,4
191126,Pipilo maculatus,41.267124,-101.924185,Wil Hershberger,4/23/12,ML,4
173502,Pipilo erythrophthalmus,42.337484,-76.150446,Nathaniel H. Taylor,5/4/12,ML,5
195055,Pipilo maculatus,46.7366,-120.9109,Bob McGuire,5/4/12,ML,5
100479,Pipilo maculatus,37.812,-122.134,Denise S. Wight,5/6/12,XC,5
156729,Pipilo maculatus,48.4957,-123.4427,Ian Cruickshank,5/7/12,XC,5
195077,Pipilo maculatus,43.7996,-104.0071,Bob McGuire,5/9/12,ML,5
195083,Pipilo maculatus,43.5551,-103.4787,Bob McGuire,5/9/12,ML,5
195088,Pipilo maculatus,43.5551,-103.4787,Bob McGuire,5/10/12,ML,5
302556,Pipilo maculatus,48.6115,-123.4432,James Bradley,5/10/12,XC,5
101840,Pipilo erythrophthalmus,41.161,-74.868,Daniel Lane,5/13/12,XC,5
101852,Pipilo erythrophthalmus,41.234,-74.84,Daniel Lane,5/13/12,XC,5
109895,Pipilo erythrophthalmus,27.927,-81.14,Andrew Spencer,5/20/12,XC,5
163393,Pipilo erythrophthalmus,42.27732,-76.65908,Matthew D. Medler,5/23/12,ML,5
191151,Pipilo erythrophthalmus,39.493703,-78.134819,Wil Hershberger,5/25/12,ML,5
84448461,Pipilo erythrophthalmus,39.8206009,-75.7217216,Brian Henderson,5/27/12,ML,5
112151,Pipilo maculatus,31.90597135,-109.1543283,Richard E Webster,6/10/12,XC,6
112071,Pipilo maculatus,31.889,-109.172,Richard E Webster,6/11/12,XC,6
103813,Pipilo erythrophthalmus,35.9565,-84.3707,Mike Nelson,6/13/12,XC,6
104528,Pipilo maculatus,43.6651,-103.3862,Jonathon Jongsma,6/21/12,XC,6
131561,Pipilo maculatus,39.6788,-120.3144,Eric DeFonso,6/21/12,XC,6
105758,Pipilo maculatus,37.578,-122.475,Eric DeFonso,6/25/12,XC,6
158943,Pipilo maculatus,48.576806,-123.37179,Ian Cruickshank,7/7/12,XC,7
112080,Pipilo maculatus,31.877,-109.287,Richard E Webster,7/22/12,XC,7
128909,Pipilo maculatus,35.4242,-120.7375,Thomas G. Graves,4/6/13,XC,4
172446,Pipilo maculatus,40.2495,-105.2181,Eric DeFonso,4/7/13,XC,4
141030,Pipilo erythrophthalmus,35.1084,-80.9483,Bernard BOUSQUET,4/25/13,XC,4
146160,Pipilo maculatus,32.7963,-116.48,Paul Marvin,4/26/13,XC,4
160245,Pipilo maculatus,48.496986,-123.403551,Ian Cruickshank,4/26/13,XC,4
137597,Pipilo erythrophthalmus,42.6793,-72.4745,Ezekiel S. Jakub,5/6/13,XC,5
188411,Pipilo maculatus,35.66451,-118.30488,Bob McGuire,5/12/13,ML,5
188417,Pipilo maculatus,35.7298,-118.5528,Bob McGuire,5/13/13,ML,5
188440,Pipilo maculatus,37.3156,-118.597,Bob McGuire,5/14/13,ML,5
71773911,Pipilo erythrophthalmus,37.5076,-79.5236,Darrell Peterson,5/14/13,ML,5
188465,Pipilo maculatus,37.3156,-118.597,Bob McGuire,5/15/13,ML,5
133795,Pipilo maculatus,45.8385,-111.8654,Tom Forwood Jr.,5/16/13,XC,5
133920,Pipilo erythrophthalmus,44.385,-93.202,Jonathon Jongsma,5/16/13,XC,5
289050,Pipilo maculatus,35.0913,-113.8886,Lauren Harter,5/18/13,XC,5
210569,Pipilo maculatus,32.82338,-117.05556,Bruce Rideout,5/19/13,ML,5
187097,Pipilo maculatus,40.4499,-108.5227,Bob McGuire,5/21/13,ML,5
58185561,Pipilo erythrophthalmus,41.5528395,-70.6403732,Mike Schanbacher,5/21/13,ML,5
147101,Pipilo maculatus,16.758,-92.693,Paul van Els,5/23/13,XC,5
516715,Pipilo maculatus,43.6023041,-103.490181,Wil Hershberger,5/23/13,ML,5
135591,Pipilo erythrophthalmus,36.1481,-82.1018,Mike Nelson,5/27/13,XC,5
516733,Pipilo maculatus,44.1378702,-99.9268985,Wil Hershberger,5/27/13,ML,5
137047,Pipilo erythrophthalmus,35.7143,-83.8427,Mike Nelson,6/4/13,XC,6
139094,Pipilo maculatus,32.3932,-110.7042,Bobby Wilcox,6/4/13,XC,6
253513,Pipilo maculatus,45.4652,-123.9709,Matthias Feuersenger,6/4/13,XC,6
190935,Pipilo maculatus,39.6195,-120.27,Randolph Little,6/5/13,ML,6
181430,Pipilo maculatus,38.366475,-119.118875,Justin Hite,6/14/13,ML,6
181454,Pipilo maculatus,38.047989,-119.095611,Justin Hite,6/15/13,ML,8
181479,Pipilo maculatus,37.936197,-119.065033,Justin Hite,6/17/13,ML,6
202896,Pipilo maculatus,33.293,-110.866,Mark Robbins,6/17/13,ML,6
188311,Pipilo maculatus,37.944817,-119.148602,Justin Hite,6/20/13,ML,6
188326,Pipilo maculatus,37.873185,-119.1228676,Justin Hite,6/21/13,ML,6
188332,Pipilo maculatus,37.96725,-119.120197,Justin Hite,6/22/13,ML,6
188337,Pipilo maculatus,37.964274,-119.116561,Justin Hite,6/22/13,ML,6
212152,Pipilo maculatus,32.8394,-117.0336,Bruce Rideout,6/29/13,ML,6
105427881,Pipilo erythrophthalmus,36.1521921,-86.9284072,Brian Henderson,7/9/13,ML,7
169577971,Pipilo erythrophthalmus,35.9626024,-87.9627013,Brian Henderson,7/13/13,ML,7
177501,Pipilo erythrophthalmus,40.1175,-75.0627,Paul Driver,8/4/13,XC,8
145788,Pipilo erythrophthalmus,28.6902,-80.7137,Paul Marvin,8/6/13,XC,8
302773,Pipilo maculatus,33.9218,-111.4316,Lauren Harter,8/19/13,XC,8
192281,Pipilo erythrophthalmus,28.6902,-80.7137,Paul Marvin,4/2/14,XC,4
174185,Pipilo maculatus,39.4935,-105.0917,Jerome Cech,4/6/14,XC,4
205280,Pipilo maculatus,40.2495,-105.2181,Eric DeFonso,4/7/14,XC,4
174934,Pipilo maculatus,47.6282,-122.3146,Derek Buchner,4/8/14,XC,4
216767,Pipilo erythrophthalmus,32.1107,-93.4601,Terry Davis,4/12/14,XC,4
321439431,Pipilo maculatus,30.4391651,-99.8128617,Cole Wolf,4/18/14,ML,4
86909861,Pipilo erythrophthalmus,40.1740598,-75.4230148,Brian Henderson,4/22/14,ML,4
192104,Pipilo maculatus,39.9783,-105.2844,Bob McGuire,4/26/14,ML,4
76939751,Pipilo erythrophthalmus,40.5250873,-74.4329944,John Beetham,4/26/14,ML,4
179115,Pipilo maculatus,48.519,-123.4164,Ian Cruickshank,4/29/14,XC,4
179116,Pipilo maculatus,48.5098,-123.3985,Ian Cruickshank,4/29/14,XC,4
445426,Pipilo maculatus,38.9667,-120.9519,Ed Pandolfino,4/30/14,XC,4
214907,Pipilo erythrophthalmus,39.04,-95.201,Mark Robbins,5/4/14,ML,5
177505,Pipilo erythrophthalmus,44.3325,-73.2521,Larry Clarfeld,5/5/14,XC,5
70934041,Pipilo erythrophthalmus,37.5076,-79.5236,Darrell Peterson,5/9/14,ML,5
242965351,Pipilo erythrophthalmus,35.0535508,-83.1891391,Rob Bierregaard,5/14/14,ML,5
178534,Pipilo erythrophthalmus,38.7638,-83.463,Paul J. Hurtado,5/17/14,XC,5
181397,Pipilo maculatus,40.1009,-123.7957,Eric Cannizzaro,5/17/14,XC,5
243782201,Pipilo erythrophthalmus,35.0965107,-83.232379,Rob Bierregaard,5/17/14,ML,5
209333,Pipilo erythrophthalmus,39.14283,-86.21494,Julia Ferguson,5/18/14,ML,5
243925711,Pipilo erythrophthalmus,35.0504335,-83.1935594,Rob Bierregaard,5/18/14,ML,5
205423,Pipilo maculatus,38.4195,-109.0166,Eric DeFonso,5/19/14,XC,5
205465,Pipilo maculatus,38.2405,-108.8431,Eric DeFonso,5/21/14,XC,5
149189291,Pipilo maculatus,38.0784038,-108.4317801,Eric DeFonso <U+0001F991>,5/23/14,ML,5
179667,Pipilo erythrophthalmus,44.707,-93.329,Jonathon Jongsma,5/25/14,XC,5
534707,Pipilo maculatus,38.5738354,-107.7229612,Wil Hershberger,5/26/14,ML,5
205921,Pipilo maculatus,37.2937,-108.4165,Eric DeFonso,6/2/14,XC,6
150182361,Pipilo maculatus,37.2989439,-108.4187508,Eric DeFonso <U+0001F991>,6/2/14,ML,6
185282,Pipilo maculatus,47.6279,-108.6828,Richard E. Webster,6/5/14,XC,6
192282,Pipilo erythrophthalmus,28.7695,-80.7845,Paul Marvin,6/5/14,XC,6
181454,Pipilo maculatus,34.0021,-111.4425,Tim Marquardt,6/7/14,XC,6
534717,Pipilo maculatus,43.611347,-103.4927312,Wil Hershberger,6/10/14,ML,6
205385,Pipilo maculatus,47.7540233,-117.8894858,Laura Gooch,6/15/14,ML,6
182544,Pipilo maculatus,39.9303,-105.2775,Ted Floyd,6/17/14,XC,6
183584,Pipilo maculatus,48.4959,-123.4325,Ian Cruickshank,6/24/14,XC,6
185920,Pipilo maculatus,33.6854,-117.6598,Kat Avila,7/3/14,XC,7
185532,Pipilo maculatus,48.7553,-123.6464,Ian Cruickshank,7/5/14,XC,7
196132,Pipilo erythrophthalmus,25.3893,-80.6566,Paul Marvin,7/5/14,XC,7
190528,Pipilo erythrophthalmus,40.6158,-73.83,Krzysztof Deoniziak,8/3/14,XC,8
316235,Pipilo erythrophthalmus,37.8171,-84.688,Antonio Xeira,4/11/15,XC,4
352568,Pipilo maculatus,23.8876,-105.2486,Frank Lambert,4/13/15,XC,4
76621361,Pipilo maculatus,29.254,-103.308,Laura Gooch,4/18/15,ML,4
445427,Pipilo maculatus,41.6921,-121.5477,Ed Pandolfino,4/21/15,XC,4
81157821,Pipilo maculatus,29.2413998,-103.2970963,Laura Gooch,4/22/15,ML,4
81619851,Pipilo maculatus,29.2482183,-103.2933675,Laura Gooch,4/23/15,ML,4
89303111,Pipilo maculatus,31.4024435,-110.2696245,Brian Henderson,4/23/15,ML,4
352793,Pipilo maculatus,23.6094,-109.9259,Frank Lambert,5/1/15,XC,5
47705661,Pipilo erythrophthalmus,39.7083682,-75.8429613,Brian Henderson,5/2/15,ML,5
282274,Pipilo erythrophthalmus,40.8643,-73.6537,Albert Lastukhin & Max Lastukhin,5/3/15,XC,5
200973,Pipilo erythrophthalmus,42.3101677,-76.5216895,Brad Walker,5/10/15,ML,5
244528,Pipilo erythrophthalmus,39.7509,-74.3896,Dan Lane,5/10/15,XC,5
249802,Pipilo erythrophthalmus,39.574956,-78.054468,Wil Hershberger,5/10/15,ML,5
166141681,Pipilo erythrophthalmus,35.0911459,-89.7896529,Norman Soskel,5/11/15,ML,5
247525,Pipilo erythrophthalmus,34.3583,-89.5255,J.R. Rigby,5/12/15,XC,5
85678331,Pipilo erythrophthalmus,27.9123525,-81.1302567,Laura Gooch,5/12/15,ML,5
515824,Pipilo erythrophthalmus,39.953,-94.991,Mark Robbins,5/15/15,ML,5
254476,Pipilo maculatus,40.5333,-105.1892,Nick Komar,5/17/15,XC,5
408095,Pipilo maculatus,33.6651,-117.8434,Frank Lambert,5/17/15,XC,5
86010821,Pipilo erythrophthalmus,30.2230167,-84.9068538,Laura Gooch,5/17/15,ML,5
310838,Pipilo erythrophthalmus,37.8929,-84.3923,Antonio Xeira,5/22/15,XC,5
408475,Pipilo maculatus,34.201,-118.019,Frank Lambert,5/23/15,XC,5
247518,Pipilo maculatus,35.0913,-113.8886,Jarrod Swackhamer,5/24/15,XC,5
515935,Pipilo maculatus,35.07,-120.597,Mark Robbins,6/1/15,ML,6
247821,Pipilo erythrophthalmus,31.4862,-81.6004,Ken Blankenship,6/3/15,XC,6
231037111,Pipilo erythrophthalmus,38.7602075,-83.2351255,Laura Gooch,6/4/15,ML,6
252447,Pipilo maculatus,33.0121,-117.0069,Joshua Jaeger,6/5/15,XC,6
152027921,Pipilo erythrophthalmus,45.1446366,-80.1138496,Iain Fleming,6/5/15,ML,6
236944821,Pipilo erythrophthalmus,38.7602075,-83.2351255,Laura Gooch,6/5/15,ML,6
241226091,Pipilo erythrophthalmus,35.4990765,-80.8365226,Arch  McCallum,6/5/15,ML,6
249310,Pipilo maculatus,19.392,-99.241,Manuel Grosselet,6/7/15,XC,6
252017,Pipilo erythrophthalmus,44.2569,-78.5397,Iain,6/8/15,XC,6
252369,Pipilo maculatus,40.5648,-111.7954,Tim Avery,6/12/15,XC,6
252942,Pipilo maculatus,19.32,-99.304,Manuel Grosselet,6/16/15,XC,6
202271,Pipilo maculatus,47.3304464,-114.2179871,Jay McGowan,6/21/15,ML,6
253638,Pipilo erythrophthalmus,44.7134,-91.5131,Laggard,6/21/15,XC,6
60248461,Pipilo erythrophthalmus,41.4684895,-90.8813095,Brad Dawson,6/21/15,ML,6
254464,Pipilo maculatus,43.6571,-103.4143,Jonathon Jongsma,6/23/15,XC,6
323292,Pipilo maculatus,31.906,-109.1543,Richard E. Webster,6/25/15,XC,6
241999351,Pipilo erythrophthalmus,39.337437,-82.341669,David Kazdan,6/25/15,ML,6
202291,Pipilo maculatus,47.47153,-114.28105,Jay McGowan,6/26/15,ML,6
290135811,Pipilo erythrophthalmus,39.2923646,-82.3599054,Laura Gooch,6/26/15,ML,6
294124,Pipilo erythrophthalmus,45.0889,-74.2627,Martin St-Michel,7/5/15,XC,7
268005,Pipilo maculatus,40.2495,-105.2181,Tim Lucas,7/10/15,XC,7
256614,Pipilo maculatus,40.2496,-105.2072,Aidan Place,7/11/15,XC,7
299088951,Pipilo erythrophthalmus,44.3533379,-85.810563,Laura Gooch,7/11/15,ML,7
256770,Pipilo maculatus,39.9283,-105.2723,Ted Floyd,7/12/15,XC,7
261399,Pipilo maculatus,18.7915,-97.3204,Manuel Grosselet,7/18/15,XC,7
296311,Pipilo erythrophthalmus,36.5296,-84.8075,Antonio Xeira,7/29/15,XC,7
26470361,Pipilo erythrophthalmus,35.8856064,-84.1208394,Colin Sumrall,4/2/16,ML,4
26489311,Pipilo erythrophthalmus,35.71938,-78.85712,John Amoroso,4/2/16,ML,4
310201,Pipilo erythrophthalmus,38.0915,-78.4939,Ross Gallardy,4/3/16,XC,4
325228,Pipilo maculatus,48.5986,-123.4168,James Bradley,4/7/16,XC,4
312025,Pipilo maculatus,35.4242,-120.7375,Thomas G. Graves,4/11/16,XC,4
144802861,Pipilo erythrophthalmus,40.7460974,-80.0270426,Clark Teeman,4/12/16,ML,4
27008911,Pipilo erythrophthalmus,41.8547833,-71.1776575,Jonathan Eckerson,4/13/16,ML,4
333311,Pipilo erythrophthalmus,28.5529,-80.8129,Nathan Hentze,4/14/16,XC,4
312717,Pipilo erythrophthalmus,39.7493,-75.8413,Brian Henderson,4/15/16,XC,4
27114161,Pipilo erythrophthalmus,27.8326657,-81.1449337,Paul Marvin,4/15/16,ML,4
27136401,Pipilo erythrophthalmus,35.9511223,-84.2392109,Colin Sumrall,4/16/16,ML,4
312750,Pipilo maculatus,34.2233,-117.6793,Lance A. M. Benner,4/17/16,XC,4
27234381,Pipilo maculatus,34.2204079,-117.6881433,Lance Benner,4/17/16,ML,4
27427971,Pipilo erythrophthalmus,39.723871,-94.97843,Aaron Boone,4/21/16,ML,4
83181541,Pipilo maculatus,47.663868,-122.4215317,Matt Dufort,4/23/16,ML,4
27541731,Pipilo erythrophthalmus,39.9591784,-75.4505553,David Eberly,4/24/16,ML,4
27605531,Pipilo erythrophthalmus,42.3315098,-77.0275179,Jay McGowan,4/24/16,ML,4
27641751,Pipilo erythrophthalmus,45.3902529,-76.068821,Giovanni   Pari,4/25/16,ML,4
27647341,Pipilo erythrophthalmus,42.2148515,-71.0751915,Evan Lipton,4/25/16,ML,4
96297491,Pipilo erythrophthalmus,40.7377192,-80.0388765,Clark Teeman,4/25/16,ML,4
389899,Pipilo erythrophthalmus,42.7646,-83.1162,Antonio Xeira,4/27/16,XC,4
27791211,Pipilo erythrophthalmus,39.9591784,-75.4505553,David Eberly,4/28/16,ML,4
41403511,Pipilo erythrophthalmus,31.1140451,-81.4104939,Dennis Mersky,4/29/16,ML,4
28002811,Pipilo erythrophthalmus,28.6690476,-81.56128,Paul Marvin,4/30/16,ML,4
28156231,Pipilo erythrophthalmus,42.6177757,-76.859328,Jay McGowan,4/30/16,ML,4
